date,carbune,consum,hidro,hidrocarburi,nuclear,eolian,productie,fotovolt,biomasa,stocare,sold,year,month,day,hour,minute,weekday
8/31/2025 16:55,582,5030,729,483,1348,526,4191,369,46,107,838,2025,8,31,16,55,6
8/31/2025 7:25,612,4714,943,478,1348,242,3816,48,45,96,898,2025,8,31,7,25,6
8/30/2025 21:56,606,6359,1873,512,1344,650,5102,-2,47,71,1257,2025,8,30,21,56,5
8/30/2025 12:25,606,4494,639,477,1345,41,4580,1422,47,0,-85,2025,8,30,12,25,5
8/30/2025 2:25,607,5123,874,1307,1346,110,4289,-3,45,0,833,2025,8,30,2,25,5
8/29/2025 16:56,778,5433,737,1088,1335,531,5776,1226,49,28,-343,2025,8,29,16,56,4
8/29/2025 7:25,760,5888,1427,1338,1350,379,5520,112,48,103,367,2025,8,29,7,25,4
8/28/2025 21:55,811,6869,1971,1279,1337,598,6060,-3,57,8,808,2025,8,28,21,55,3
8/28/2025 12:25,792,4743,508,1100,1290,261,5797,1785,58,0,-1053,2025,8,28,12,25,3
8/28/2025 2:55,803,5052,873,1314,1341,141,4523,-4,54,0,529,2025,8,28,2,55,3
8/27/2025 17:25,749,5647,955,1210,1334,615,5849,927,56,0,-202,2025,8,27,17,25,2
8/27/2025 7:55,774,5866,1498,1318,1344,44,5477,320,54,122,388,2025,8,27,7,55,2
8/26/2025 22:25,757,6355,1784,1375,1330,778,6076,-3,53,0,279,2025,8,26,22,25,1
8/26/2025 12:55,707,4658,448,995,1328,155,5433,1736,54,7,-775,2025,8,26,12,55,1
8/26/2025 3:25,755,4962,724,1350,1344,213,4449,-4,53,0,512,2025,8,26,3,25,1
8/25/2025 17:40,724,5786,810,1040,1333,397,5099,738,53,0,687,2025,8,25,17,40,0
8/25/2025 8:08,613,5742,1378,1355,1338,220,5383,327,52,97,358,2025,8,25,8,8,0
8/24/2025 22:38,511,5479,1424,996,1337,1367,5678,-4,45,0,-198,2025,8,24,22,38,6
8/24/2025 12:59,571,3672,525,473,1335,595,4585,1037,39,1,-913,2025,8,24,12,59,6
8/24/2025 3:30,608,4689,854,544,1333,261,3668,-4,38,31,1020,2025,8,24,3,30,6
8/23/2025 18:00,608,5495,874,530,1325,447,4292,456,39,9,1203,2025,8,23,18,0,5
8/23/2025 8:30,550,5305,804,494,1328,1508,4999,253,39,19,306,2025,8,23,8,30,5
8/22/2025 23:00,702,5991,1146,1226,1323,1131,5570,-3,44,0,421,2025,8,22,23,0,4
8/22/2025 13:29,780,5917,555,1048,1316,1047,5812,1036,23,1,105,2025,8,22,13,29,4
8/22/2025 3:59,723,5000,784,1313,1333,1774,5948,-5,23,0,-947,2025,8,22,3,59,4
8/21/2025 18:30,748,6738,1667,1301,1314,1480,6884,341,31,0,-145,2025,8,21,18,30,3
8/21/2025 9:00,777,5896,1384,1265,1331,117,5701,746,29,49,194,2025,8,21,9,0,3
8/20/2025 23:27,735,5965,1307,1327,1322,1131,5858,-3,29,7,107,2025,8,20,23,27,2
8/20/2025 10:47,703,5120,869,1019,1327,40,5299,1315,23,0,-179,2025,8,20,10,47,2
8/20/2025 1:08,748,5329,822,1312,1326,226,4458,-4,27,0,871,2025,8,20,1,8,2
8/19/2025 15:38,839,5612,509,1077,1324,98,4827,944,19,12,785,2025,8,19,15,38,1
8/19/2025 6:08,747,5317,850,1293,1328,827,5056,-4,12,0,260,2025,8,19,6,8,1
8/18/2025 20:30,779,6921,1887,1287,1316,1066,6402,0,11,55,519,2025,8,18,20,30,0
8/18/2025 10:59,827,5773,784,1086,1278,686,5614,939,11,0,159,2025,8,18,10,59,0
8/18/2025 1:29,743,4855,896,1261,1325,437,4662,-4,7,1,193,2025,8,18,1,29,0
8/17/2025 16:00,833,4688,541,1047,1323,224,4732,753,7,0,-43,2025,8,17,16,0,6
8/17/2025 6:30,834,4664,840,1210,1323,14,4316,0,15,78,348,2025,8,17,6,30,6
8/16/2025 20:56,872,6762,1583,1301,1323,436,5623,-2,25,82,1139,2025,8,16,20,56,5
8/16/2025 11:28,752,4544,699,1176,1329,184,5414,1232,28,11,-869,2025,8,16,11,28,5
8/16/2025 1:46,686,5018,808,1239,1328,294,4387,-4,25,7,630,2025,8,16,1,46,5
8/15/2025 16:17,822,4855,620,1086,1323,783,5735,1065,26,6,-880,2025,8,15,16,17,4
8/15/2025 6:47,748,4905,978,1309,1328,313,4816,16,34,87,89,2025,8,15,6,47,4
8/14/2025 21:17,879,7456,2160,1374,1318,182,6033,-3,34,88,1423,2025,8,14,21,17,3
8/14/2025 11:48,838,5208,862,1023,1271,256,5820,1527,32,7,-611,2025,8,14,11,48,3
8/14/2025 1:25,778,5416,1064,1339,1326,102,4693,-6,27,61,723,2025,8,14,1,25,3
8/13/2025 11:38,838,5165,766,934,1302,213,5545,1458,30,0,-380,2025,8,13,11,38,2
8/13/2025 2:09,657,5212,1252,1311,1331,43,4631,-6,26,15,580,2025,8,13,2,9,2
8/12/2025 16:29,713,5597,859,991,1303,246,5306,1160,30,0,291,2025,8,12,16,29,1
8/12/2025 6:00,712,5316,1156,1333,1329,1273,5858,-5,19,38,-541,2025,8,12,6,0,1
8/11/2025 20:30,755,7527,2122,1375,1268,620,6412,197,21,51,1114,2025,8,11,20,30,0
8/11/2025 10:50,727,5672,1071,955,1248,439,5818,1344,21,9,-146,2025,8,11,10,50,0
8/11/2025 1:08,747,5129,1107,1329,1279,618,5114,-6,21,15,14,2025,8,11,1,8,0
8/10/2025 15:29,723,4657,785,652,1270,333,4583,796,21,0,73,2025,8,10,15,29,6
8/10/2025 5:47,713,4847,1197,856,1270,346,4452,-7,20,54,395,2025,8,10,5,47,6
8/9/2025 20:10,763,6887,2008,910,1276,396,5448,33,31,26,1439,2025,8,9,20,10,5
8/9/2025 10:32,736,4757,943,705,1270,-19,4863,1193,31,3,-106,2025,8,9,10,32,5
8/9/2025 0:59,675,5562,1560,856,1264,19,4404,-5,32,0,1157,2025,8,9,0,59,5
8/8/2025 15:30,690,5299,897,691,1302,339,5041,1082,31,6,257,2025,8,8,15,30,4
8/7/2025 15:59,720,5693,846,725,1242,1145,5713,956,41,35,-20,2025,8,7,15,59,3
8/7/2025 5:30,741,5319,1271,880,1304,1911,6159,-5,43,12,-840,2025,8,7,5,30,3
8/6/2025 19:26,832,7042,2076,542,1281,299,5278,177,40,29,1764,2025,8,6,19,26,2
8/6/2025 9:17,807,5928,1274,471,1278,35,4649,734,42,5,1278,2025,8,6,9,17,2
8/5/2025 23:30,738,6311,1655,1308,1312,177,5249,-6,61,1,1062,2025,8,5,23,30,1
8/5/2025 13:41,733,5636,1030,1088,1304,379,5650,1045,57,12,-13,2025,8,5,13,41,1
8/5/2025 3:48,753,5293,1159,1164,1313,420,4871,-6,56,10,422,2025,8,5,3,48,1
8/4/2025 16:48,779,6273,1122,860,1270,375,5272,790,59,13,1000,2025,8,4,16,48,0
8/4/2025 6:00,710,5034,1340,949,1330,193,4576,-4,52,3,457,2025,8,4,6,0,0
8/3/2025 19:19,728,6147,1958,838,1332,342,5404,147,55,0,742,2025,8,3,19,19,6
8/3/2025 8:30,499,4534,1222,545,1330,309,4487,525,48,4,46,2025,8,3,8,30,6
8/2/2025 21:31,775,6726,1962,806,1323,181,5165,-3,58,60,1560,2025,8,2,21,31,5
8/2/2025 11:32,720,4562,994,538,1281,178,5096,1302,53,26,-533,2025,8,2,11,32,5
8/2/2025 0:57,836,5578,1513,1171,1323,24,4923,-5,59,0,655,2025,8,2,0,57,5
8/1/2025 14:09,894,5174,1236,890,1325,73,5881,1410,49,0,-706,2025,8,1,14,9,4
8/1/2025 4:10,971,5294,1332,1139,1323,190,5008,-6,56,0,286,2025,8,1,4,10,4
7/31/2025 18:00,927,6462,1215,1175,1250,149,5247,444,57,26,1215,2025,7,31,18,0,3
7/31/2025 7:30,889,6094,1388,1138,1326,260,5293,151,58,80,800,2025,7,31,7,30,3
7/30/2025 21:48,1172,7158,1894,1230,1306,298,5990,-4,60,32,1168,2025,7,30,21,48,2
7/30/2025 12:18,1064,5893,913,887,1296,786,5995,982,53,10,-102,2025,7,30,12,18,2
7/30/2025 2:17,1169,5383,846,1161,1317,709,5245,-6,43,4,137,2025,7,30,2,17,2
7/29/2025 14:09,1211,6731,820,1052,1279,150,5273,671,55,24,1458,2025,7,29,14,9,1
7/29/2025 4:39,1211,5472,752,1124,1311,486,4956,-6,52,24,516,2025,7,29,4,39,1
7/28/2025 19:09,1190,7731,1842,1073,1313,157,5861,225,59,0,1869,2025,7,28,19,9,0
7/28/2025 9:38,988,6541,1318,1116,1300,146,5713,760,47,35,827,2025,7,28,9,38,0
7/28/2025 0:09,923,5861,1450,1117,1319,529,5543,-6,45,164,317,2025,7,28,0,9,0
7/27/2025 14:38,987,5335,530,614,1319,1012,5596,1082,48,0,-260,2025,7,27,14,38,6
7/27/2025 5:11,915,5303,711,1087,1324,267,4395,-6,36,59,908,2025,7,27,5,11,6
7/26/2025 19:38,959,7597,1629,1079,1316,1083,6257,92,58,36,1340,2025,7,26,19,38,5
7/26/2025 10:09,992,5842,714,1028,1323,53,5291,1113,56,9,550,2025,7,26,10,9,5
7/26/2025 0:38,875,6369,1469,1112,1311,949,5773,-4,60,0,595,2025,7,26,0,38,5
7/25/2025 15:09,973,6912,747,979,1292,749,6165,1361,55,6,746,2025,7,25,15,9,4
7/25/2025 5:38,926,5745,774,1112,1317,166,4348,-3,54,1,1396,2025,7,25,5,38,4
7/24/2025 20:08,1079,7923,1945,1178,1308,549,6248,76,59,50,1675,2025,7,24,20,8,3
7/24/2025 10:38,973,6265,922,1094,1306,161,5907,1360,52,36,357,2025,7,24,10,38,3
7/24/2025 1:08,893,6023,1397,1170,1329,58,4923,-5,58,20,1099,2025,7,24,1,8,3
7/23/2025 15:38,934,6279,786,870,1314,345,5771,1440,58,20,508,2025,7,23,15,38,2
7/23/2025 6:08,895,5830,1397,1114,1329,418,5235,1,58,20,594,2025,7,23,6,8,2
7/22/2025 20:39,926,7573,2024,1065,1326,400,5904,27,59,74,1668,2025,7,22,20,39,1
7/22/2025 9:48,966,6552,1049,1052,1314,73,5520,984,59,20,1031,2025,7,22,9,48,1
7/22/2025 0:08,881,6347,1415,1153,1326,1088,5943,-5,58,25,403,2025,7,22,0,8,1
7/21/2025 14:17,735,6083,812,1029,1288,121,5623,1552,58,24,460,2025,7,21,14,17,0
7/21/2025 4:09,695,5021,1079,1127,1329,423,4707,-6,55,3,313,2025,7,21,4,9,0
7/20/2025 18:30,718,5419,1114,478,1329,213,4355,446,54,0,1064,2025,7,20,18,30,6
7/20/2025 8:39,711,4441,899,317,1320,-6,3844,553,47,0,596,2025,7,20,8,39,6
7/19/2025 22:30,723,6365,1599,394,1330,544,4650,-5,57,5,1714,2025,7,19,22,30,5
7/19/2025 12:39,740,4720,650,307,1321,151,4476,1244,57,2,244,2025,7,19,12,39,5
7/19/2025 3:00,733,5269,1322,757,1330,122,4307,-5,46,0,962,2025,7,19,3,0,5
7/18/2025 17:08,830,5905,768,583,1320,971,5424,884,48,8,481,2025,7,18,17,8,4
7/18/2025 7:26,888,5976,1277,651,1322,1660,6115,195,48,71,-139,2025,7,18,7,26,4
7/17/2025 21:39,960,7237,1825,768,1312,952,5960,-4,51,96,1276,2025,7,17,21,39,3
7/17/2025 12:08,821,6120,628,586,1267,64,4486,1069,49,0,1633,2025,7,17,12,8,3
7/17/2025 2:38,928,5499,889,782,1320,67,4038,-5,55,0,1460,2025,7,17,2,38,3
7/16/2025 16:22,820,6801,837,950,1288,448,5186,796,51,0,1614,2025,7,16,16,22,2
7/16/2025 6:48,962,6011,871,1092,1325,165,4575,71,54,31,1435,2025,7,16,6,48,2
7/15/2025 21:09,983,7555,2079,1291,1316,186,6004,0,60,86,1551,2025,7,15,21,9,1
7/15/2025 11:38,880,6238,791,1105,1273,372,5766,1288,53,0,472,2025,7,15,11,38,1
7/15/2025 2:08,883,5638,854,1272,1312,49,4417,-4,45,4,1220,2025,7,15,2,8,1
7/14/2025 16:39,842,6524,866,1207,1257,307,5572,1030,46,16,951,2025,7,14,16,39,0
7/14/2025 7:08,757,5912,1619,1289,1335,55,5345,160,46,80,566,2025,7,14,7,8,0
7/13/2025 21:38,721,6540,1777,1214,1332,192,5335,-4,44,57,1205,2025,7,13,21,38,6
7/13/2025 12:08,792,4062,448,672,1328,39,4633,1302,50,0,-570,2025,7,13,12,8,6
7/13/2025 2:38,786,5065,725,839,1334,313,4053,-5,47,11,1011,2025,7,13,2,38,6
7/12/2025 17:09,840,5321,428,772,1329,200,4456,836,47,1,865,2025,7,12,17,9,5
7/12/2025 7:40,872,5299,874,844,1336,257,4523,208,48,80,776,2025,7,12,7,40,5
7/11/2025 22:17,752,6795,1854,1288,1324,282,5611,-4,51,62,1183,2025,7,11,22,17,4
7/11/2025 12:47,852,5798,838,1074,1264,45,5367,1236,50,4,431,2025,7,11,12,47,4
7/11/2025 3:17,711,5334,734,1256,1328,931,5008,-4,49,0,326,2025,7,11,3,17,4
7/10/2025 17:46,740,6329,906,1196,1280,721,5501,591,50,12,827,2025,7,10,17,46,3
7/10/2025 8:17,704,6297,1000,1129,1320,1255,5973,461,60,41,324,2025,7,10,8,17,3
7/9/2025 22:47,688,6638,1473,1162,1316,2067,6772,-5,61,7,-133,2025,7,9,22,47,2
7/9/2025 13:25,856,7226,881,1080,1312,860,6048,902,55,98,1177,2025,7,9,13,25,2
7/9/2025 3:56,811,5771,769,1283,1326,845,5176,-4,57,86,594,2025,7,9,3,56,2
7/8/2025 18:25,637,7696,2024,1259,1305,1414,7167,418,60,45,528,2025,7,8,18,25,1
7/8/2025 8:56,606,6577,1625,1235,1329,441,6270,903,58,69,306,2025,7,8,8,56,1
7/7/2025 23:25,646,6769,1553,1281,1329,1537,6393,-5,50,0,376,2025,7,7,23,25,0
7/7/2025 13:55,639,6726,708,1166,1292,1518,6939,1559,53,0,-212,2025,7,7,13,55,0
7/7/2025 4:25,586,5193,673,1068,1324,951,4653,-6,50,4,540,2025,7,7,4,25,0
7/6/2025 18:54,658,6344,821,553,1320,1348,5323,396,48,176,1020,2025,7,6,18,54,6
7/6/2025 9:30,748,4712,690,292,1322,334,4451,914,49,97,260,2025,7,6,9,30,6
7/5/2025 23:59,838,6132,1534,701,1325,311,4772,-6,47,19,1359,2025,7,5,23,59,5
7/5/2025 14:24,967,5157,400,629,1320,313,4933,1254,47,0,224,2025,7,5,14,24,5
7/5/2025 4:56,880,5630,703,1075,1326,509,4539,-6,49,0,1091,2025,7,5,4,56,5
7/4/2025 19:25,1105,7800,2048,1154,1310,428,6415,288,54,42,1384,2025,7,4,19,25,4
7/4/2025 9:47,1056,6253,906,1133,1306,8,5709,1243,51,4,543,2025,7,4,9,47,4
7/4/2025 0:16,1045,6341,1473,1235,1324,342,5474,-6,53,6,866,2025,7,4,0,16,4
7/3/2025 14:47,1038,5847,605,849,1299,173,5743,1724,53,0,103,2025,7,3,14,47,3
7/3/2025 5:17,1009,5543,736,1193,1338,732,5056,-6,51,0,486,2025,7,3,5,17,3
7/2/2025 19:47,1090,7359,1814,1202,1336,687,6429,202,55,41,929,2025,7,2,19,47,2
7/2/2025 10:17,1037,5578,869,874,1189,506,6112,1470,47,117,-534,2025,7,2,10,17,2
7/2/2025 0:38,1085,5875,1537,1103,1334,668,5777,-6,53,0,98,2025,7,2,0,38,2
7/1/2025 15:07,736,5453,513,752,1279,807,5690,1550,51,0,-236,2025,7,1,15,7,1
7/1/2025 5:38,965,5344,784,1123,1340,826,5084,-3,46,0,260,2025,7,1,5,38,1
6/30/2025 20:08,1086,7533,2171,1134,1314,421,6342,120,53,40,1191,2025,6,30,20,8,0
6/30/2025 10:25,833,6228,1286,750,1290,948,6336,1166,43,16,-108,2025,6,30,10,25,0
6/30/2025 0:55,858,5394,1144,953,1322,459,4796,-6,46,18,598,2025,6,30,0,55,0
6/29/2025 15:25,684,4521,470,265,1329,1537,5059,729,41,0,-537,2025,6,29,15,25,6
6/29/2025 5:56,768,4735,803,332,1332,1796,5112,6,35,34,-376,2025,6,29,5,56,6
6/28/2025 20:24,858,6543,1940,416,1308,1271,5969,62,33,65,573,2025,6,28,20,24,5
6/28/2025 10:55,782,5580,684,271,1311,779,4748,884,34,0,831,2025,6,28,10,55,5
6/28/2025 1:26,916,5881,1098,1168,1165,281,4678,-4,36,15,1203,2025,6,28,1,26,5
6/27/2025 15:55,684,6789,1030,807,982,1082,5888,1264,37,0,901,2025,6,27,15,55,4
6/27/2025 6:25,873,5909,1423,1102,644,306,4461,69,39,2,1447,2025,6,27,6,25,4
6/26/2025 20:55,934,8012,3149,1176,631,541,6493,10,28,20,1518,2025,6,26,20,55,3
6/26/2025 11:23,861,6202,1302,990,610,246,5730,1677,37,3,471,2025,6,26,11,23,3
6/26/2025 1:47,883,5729,1604,1209,642,872,5271,-4,46,18,457,2025,6,26,1,47,3
6/25/2025 16:17,787,6390,1335,788,904,396,5754,1495,47,0,635,2025,6,25,16,17,2
6/25/2025 3:01,838,5491,1601,1182,651,799,5119,-5,51,0,371,2025,6,25,3,1,2
6/24/2025 14:09,836,5651,589,763,652,701,5241,1646,51,0,409,2025,6,24,14,9,1
6/24/2025 1:59,853,5595,1224,1165,652,429,4373,-5,49,0,1222,2025,6,24,1,59,1
6/23/2025 13:40,551,5307,1037,774,637,664,5516,1796,47,7,-208,2025,6,23,13,40,0
6/23/2025 2:25,629,4898,1001,1206,645,617,4136,-5,40,0,761,2025,6,23,2,25,0
6/22/2025 16:47,604,4383,728,324,607,296,3454,783,42,66,929,2025,6,22,16,47,6
6/22/2025 7:17,640,4580,1107,376,656,20,3064,214,44,3,1515,2025,6,22,7,17,6
6/21/2025 21:46,611,6570,1863,432,656,144,3806,-5,44,59,2763,2025,6,21,21,46,5
6/21/2025 12:16,592,4498,816,334,656,985,4535,1107,41,0,-36,2025,6,21,12,16,5
6/21/2025 2:46,867,5235,1585,1232,655,676,5066,-5,47,5,168,2025,6,21,2,46,5
6/20/2025 17:16,834,5756,1382,794,652,311,5138,1112,50,0,618,2025,6,20,17,16,4
6/20/2025 7:47,874,6257,1796,1218,656,2043,7063,354,51,68,-805,2025,6,20,7,47,4
6/19/2025 22:17,1021,7321,2202,1217,647,314,5571,-3,52,118,1749,2025,6,19,22,17,3
6/19/2025 12:08,915,5643,949,789,640,196,5293,1729,51,7,349,2025,6,19,12,8,3
6/19/2025 2:39,949,5612,1183,1208,652,142,4188,-3,54,1,1423,2025,6,19,2,39,3
6/18/2025 17:07,884,5991,1321,782,644,220,5087,1181,51,0,903,2025,6,18,17,7,2
6/18/2025 7:39,1008,6194,1905,1243,659,234,5548,333,53,108,646,2025,6,18,7,39,2
6/17/2025 22:07,1023,7143,2055,1167,653,470,5617,-4,57,194,1525,2025,6,17,22,7,1
6/17/2025 12:25,821,5195,953,784,657,437,5361,1641,53,12,-166,2025,6,17,12,25,1
6/17/2025 2:56,921,5327,1617,943,656,167,4358,-4,53,4,968,2025,6,17,2,56,1
6/16/2025 17:25,776,5811,1501,791,591,419,5309,1173,55,0,502,2025,6,16,17,25,0
6/16/2025 7:46,602,5615,1805,1195,660,465,5339,424,58,128,275,2025,6,16,7,46,0
6/15/2025 22:18,639,5892,1765,1241,660,527,4895,-3,46,18,996,2025,6,15,22,18,6
6/15/2025 12:47,533,3638,1194,333,660,737,4643,1095,47,40,-1005,2025,6,15,12,47,6
6/15/2025 3:16,589,4703,1288,398,660,1144,4128,-4,49,0,574,2025,6,15,3,16,6
6/14/2025 17:47,860,5352,1492,351,657,1067,5093,577,52,34,258,2025,6,14,17,47,5
6/14/2025 8:16,873,4981,1476,358,659,562,4539,535,51,21,441,2025,6,14,8,16,5
6/13/2025 17:17,775,5641,1576,369,649,420,4896,1051,53,1,745,2025,6,13,17,17,4
6/13/2025 7:47,811,5978,1862,1244,653,177,5326,412,58,106,652,2025,6,13,7,47,4
6/12/2025 22:17,921,6908,2092,1267,654,195,5239,-3,57,54,1669,2025,6,12,22,17,3
6/12/2025 12:49,766,4988,1265,863,612,211,5506,1728,57,0,-517,2025,6,12,12,49,3
6/12/2025 2:25,826,5320,1741,1281,659,525,5083,-5,54,0,236,2025,6,12,2,25,3
6/11/2025 16:55,724,5792,1585,830,614,475,5420,1116,43,30,372,2025,6,11,16,55,2
6/11/2025 7:27,870,6019,1881,1270,656,49,5123,268,45,80,896,2025,6,11,7,27,2
6/10/2025 21:56,892,7036,2305,1320,639,66,5301,-3,43,36,1734,2025,6,10,21,56,1
6/10/2025 12:25,591,5406,1375,342,663,812,5248,1386,46,30,158,2025,6,10,12,25,1
6/10/2025 2:47,600,4531,1473,421,660,1415,4635,-4,37,30,-104,2025,6,10,2,47,1
6/9/2025 17:16,599,5067,1435,343,659,499,4129,553,38,0,938,2025,6,9,17,16,0
6/9/2025 6:26,626,4553,1563,410,659,143,3556,32,39,80,997,2025,6,9,6,26,0
6/8/2025 20:55,577,5774,2615,431,659,889,5259,5,43,38,514,2025,6,8,20,55,6
6/8/2025 11:25,534,3761,1311,334,663,297,4173,988,43,0,-411,2025,6,8,11,25,6
6/8/2025 1:55,588,4909,1844,419,661,717,4273,-4,42,3,636,2025,6,8,1,55,6
6/7/2025 16:25,668,5086,1709,349,662,440,4847,976,40,0,239,2025,6,7,16,25,5
6/7/2025 6:54,776,4925,1993,1164,662,362,5161,95,47,59,-235,2025,6,7,6,54,5
6/6/2025 21:24,755,7179,2781,1170,654,1100,6557,-3,48,47,622,2025,6,6,21,24,4
6/6/2025 11:55,807,5499,1895,784,617,333,6173,1685,47,3,-674,2025,6,6,11,55,4
6/6/2025 2:25,851,5309,2068,1218,663,843,5689,-4,48,0,-379,2025,6,6,2,25,4
6/5/2025 16:55,821,6113,2200,966,619,789,6620,1172,44,6,-506,2025,6,5,16,55,3
6/5/2025 7:25,846,5798,2428,1209,665,197,5797,324,49,77,0,2025,6,5,7,25,3
6/4/2025 21:55,869,7062,2674,1291,650,140,5759,-3,55,95,1302,2025,6,4,21,55,2
6/4/2025 12:26,762,5041,2001,919,631,47,6108,1695,51,0,-1067,2025,6,4,12,26,2
6/4/2025 2:55,769,5047,1967,1205,665,420,5075,-4,51,0,-28,2025,6,4,2,55,2
6/3/2025 17:25,812,5709,2078,382,666,589,5619,1040,45,4,90,2025,6,3,17,25,1
6/3/2025 7:55,845,5672,2467,414,665,54,5036,502,37,48,635,2025,6,3,7,55,1
6/2/2025 22:25,879,6643,2553,482,662,514,5147,-2,34,24,1495,2025,6,2,22,25,0
6/2/2025 12:55,563,4831,1888,341,633,4,5257,1787,36,1,-425,2025,6,2,12,55,0
6/2/2025 3:25,556,4410,1845,418,666,170,3688,-4,33,2,721,2025,6,2,3,25,0
6/1/2025 17:55,606,4570,1723,380,665,56,4016,472,30,80,554,2025,6,1,17,55,6
6/1/2025 8:26,504,3957,1951,331,666,146,4178,544,32,0,-220,2025,6,1,8,26,6
5/31/2025 22:55,609,5798,2576,491,663,234,4613,-4,33,9,1184,2025,5,31,22,55,5
5/31/2025 11:07,577,4289,1535,340,664,1002,5052,897,35,0,-763,2025,5,31,11,7,5
5/31/2025 1:39,619,5172,2147,416,666,1033,4912,-4,34,0,260,2025,5,31,1,39,5
5/30/2025 16:08,819,5252,1917,349,663,915,5662,957,35,3,-409,2025,5,30,16,8,4
5/30/2025 5:55,707,5051,1770,404,667,1248,4835,-1,35,3,216,2025,5,30,5,55,4
5/29/2025 20:25,858,6641,2617,420,656,162,4834,33,36,48,1806,2025,5,29,20,25,3
5/29/2025 10:55,779,5492,2252,357,650,92,5027,859,32,2,465,2025,5,29,10,55,3
5/29/2025 1:25,847,5181,1911,1227,667,520,5208,-4,34,2,-26,2025,5,29,1,25,3
5/28/2025 15:55,738,5774,1918,1080,660,1067,6333,813,33,21,-559,2025,5,28,15,55,2
5/28/2025 6:08,756,5424,1942,1162,670,1144,5712,4,32,0,-288,2025,5,28,6,8,2
5/27/2025 20:38,721,6845,2370,1212,670,1308,6383,17,32,50,461,2025,5,27,20,38,1
5/27/2025 11:07,634,5852,1858,837,672,997,5985,947,37,0,-133,2025,5,27,11,7,1
5/27/2025 1:38,761,5201,1612,1201,671,1557,5831,-4,32,0,-629,2025,5,27,1,38,1
5/26/2025 16:08,692,5976,1769,410,625,786,4957,640,32,0,1018,2025,5,26,16,8,0
5/25/2025 18:00,576,5530,1901,332,662,755,4432,163,38,0,1098,2025,5,25,18,0,6
5/25/2025 8:25,522,4922,1343,291,667,672,3707,139,35,34,1215,2025,5,25,8,25,6
5/24/2025 22:56,510,5698,2073,353,662,423,4094,-4,45,30,1603,2025,5,24,22,56,5
5/24/2025 13:24,545,5033,1690,285,658,104,4089,755,40,8,944,2025,5,24,13,24,5
5/24/2025 3:56,542,4985,1605,1145,654,248,4240,-4,47,0,744,2025,5,24,3,56,5
5/23/2025 18:25,695,6362,2267,1129,659,284,5428,336,49,7,933,2025,5,23,18,25,4
5/23/2025 7:56,687,5884,2094,1216,664,103,5266,351,49,99,618,2025,5,23,7,56,4
5/22/2025 22:25,697,6504,2213,1126,656,1451,6191,-5,49,0,313,2025,5,22,22,25,3
5/22/2025 11:46,661,5196,1589,765,624,525,5445,1221,42,15,-249,2025,5,22,11,46,3
5/22/2025 2:17,737,5038,1562,1181,666,1173,5360,-4,39,4,-321,2025,5,22,2,17,3
5/21/2025 16:47,661,5171,1849,822,659,370,5443,968,32,79,-271,2025,5,21,16,47,2
5/21/2025 7:17,666,5817,1782,1086,669,277,4855,268,33,71,961,2025,5,21,7,17,2
5/20/2025 21:47,950,7077,2307,1267,668,148,5469,-2,49,80,1607,2025,5,20,21,47,1
5/20/2025 12:16,711,4752,815,795,669,1337,5944,1571,43,0,-1192,2025,5,20,12,16,1
5/20/2025 2:46,773,5213,1575,1087,661,990,5131,-5,45,1,81,2025,5,20,2,46,1
5/19/2025 17:17,732,5939,1442,401,648,2215,5999,517,42,0,-59,2025,5,19,17,17,0
5/19/2025 7:39,596,5821,1717,248,663,1201,4818,260,43,86,1003,2025,5,19,7,39,0
5/18/2025 22:08,611,5903,1985,251,656,867,4435,-5,40,29,1467,2025,5,18,22,8,6
5/18/2025 12:38,465,3640,1262,156,663,401,4016,1027,38,0,-375,2025,5,18,12,38,6
5/18/2025 3:08,623,4802,1589,229,663,459,3606,-5,39,6,1196,2025,5,18,3,8,6
5/17/2025 16:47,562,5347,1634,164,662,602,4248,566,43,11,1099,2025,5,17,16,47,5
5/17/2025 7:16,633,5269,1591,1048,669,545,4606,43,41,32,662,2025,5,17,7,16,5
5/16/2025 21:47,866,7032,2465,1144,663,660,5935,-4,35,104,1097,2025,5,16,21,47,4
5/16/2025 11:17,791,6268,1485,711,659,1273,5710,741,44,2,558,2025,5,16,11,17,4
5/16/2025 1:37,803,5288,1492,1053,665,2111,6164,-4,42,0,-876,2025,5,16,1,37,4
5/15/2025 15:55,815,4841,1212,653,617,1515,6160,1264,43,37,-1319,2025,5,15,15,55,3
5/15/2025 6:26,945,5566,1690,1112,674,687,5178,23,44,0,387,2025,5,15,6,26,3
5/14/2025 20:47,879,7045,2285,1026,663,670,5648,0,40,82,1397,2025,5,14,20,47,2
5/14/2025 11:17,832,4763,1153,704,632,65,4961,1510,42,18,-197,2025,5,14,11,17,2
5/14/2025 1:47,927,5317,1616,1075,672,159,4484,-5,38,0,832,2025,5,14,1,47,2
5/13/2025 16:17,799,5234,1474,802,671,78,4851,983,41,0,383,2025,5,13,16,17,1
5/13/2025 5:56,639,5274,1564,990,675,860,4765,-1,35,1,508,2025,5,13,5,56,1
5/12/2025 10:39,565,5750,1588,667,652,379,4879,988,35,0,870,2025,5,12,10,39,0
5/12/2025 1:09,589,4877,1528,237,670,922,3972,-5,29,0,905,2025,5,12,1,9,0
